Actual,Predicted
0.472604120267261,0.303548712701393
0.340616815144766,0.544739654010405
0.646789532293987,0.500395621844565
0.0263875278396437,0.0119706065014512
0.369952115812918,0.504097177808315
-0.37297438752784,-0.191547811069529
-0.0726265033407572,0.165985188766212
0.281694766146993,0.180449089644437
0.462579064587973,0.3352523393801
0.130284966592428,0.369301762757945
-0.127997327394209,-0.0234930569528603
-0.0819563474387528,-0.0132048908061976
-0.0417051224944321,-0.0124431876586136
-0.357057906458797,-0.345517501946893
-0.304762906458797,-0.300003434850909
0.374299331848552,0.400818394320504
0.264144097995546,0.233606768049815
0.0297452115812918,0.05264692571447
0.15795289532294,0.150953328922854
0.643201559020044,0.620162535408075
-0.00529008908685969,0.000681552756414225
0.049502561247216,-0.0243439885477607
0.0157356347438753,0.0283305009336359
0.224641982182628,0.293589017076614
0.177676948775056,-0.0975113209827276
-0.15595868596882,-0.0544267729352885
-0.0411674832962138,-0.00402743851221972
-0.179877505567929,-0.203615622747757
0.324060801781737,0.415882068557519
-0.0726246102449889,-0.018619957542378
0.095336859688196,0.142030580969618
0.326895322939866,0.369764052812353
-0.209561915367483,-0.0506006504413492
-0.0883018930957684,-0.0580000126874235
0.324601781737194,0.324217114046114
-0.156927171492205,-0.184504101004758
0.448866369710468,0.339104401340831
-0.154722605790646,0.127692941814432
0.323562026726058,0.311320478740393
-0.00757249443207127,0.062007017494661
0.660337416481069,0.523810059924826
-0.190694877505568,-0.133277831444263
0.0157356347438753,0.0384854344415392
0.403939532293987,0.0548129038016189
-0.309648106904232,-0.235082833386858
0.0191182628062361,0.361545178798029
-0.406465478841871,-0.257220998243796
-0.43962583518931,-0.243338596632296
0.246943986636971,-0.168451591923588
-0.145902561247216,-0.125708927924667
-0.175830400890869,-0.0233516939238215
-0.154933853006681,-0.217280410917621
0.344490200445434,-0.42912830395659
0.0971136971046771,0.0828849977375355
0.0616743875278396,0.0787816504676619
-0.170111135857461,0.122253903461159
0.0961243875278396,0.25679131587126
0.286099443207127,0.288209202044762
0.473099554565702,0.485097732248119
-0.25335,-0.290668163863384
-0.423898663697105,-0.300534178403052
0.367253674832962,0.426427158442927
0.0192748329621381,0.090311364927677
-0.0580841870824053,-0.0210678271980584
-0.0738261692650334,-0.0517232087369589
-0.190605011135857,-0.238057719553438
-0.428150334075724,-0.289595273783542
0.558721937639198,0.354479226990124
-0.0605211581291759,-0.109065589430478
-0.076256013363029,-0.0830736491923367
-0.176444766146993,-0.11407466874359
0.031950556792873,0.0111040532582874
0.397745211581292,0.461865843096041
-0.150093318485523,-0.152369735706435
-0.269560913140312,-0.250339034274265
-0.4381714922049,-0.380390987660839
-0.121166703786192,-0.0641859848206949
-0.379098218262806,-0.395030565115329
0.500781291759465,0.442057886138659
-0.365369710467706,-0.236437055159453
0.333281180400891,0.338312488769322
-0.261195322939866,-0.309962031605711
-0.156406804008909,-0.144441453848273
0.0474541202672606,0.0184886745851844
0.57202728285078,0.345802663309667
0.475759354120267,0.344068970919441
0.217223496659243,0.033735123776754
-0.259729398663697,0.0396694531517095
0.362144766146993,0.282264500839811
0.349046770601336,0.364358864819241
0.645102449888641,0.553333784035905
0.397338975501114,0.382193511853693
0.570863363028953,0.355214822279671
0.0233311804008909,0.0860877378865654
0.558402338530067,0.489360256371333
0.647472160356347,0.594105040079555
-0.293700445434298,-0.252435691639061
-0.274016592427617,-0.265471493375468
-0.111181625835189,-0.300610652350968
0.0336358574610245,0.0454702937531246
0.323931280623608,0.342164395569587
0.336373051224944,0.316568042980355
0.249889420935412,0.245071210939458
0.0288890868596882,0.265309314511553
-0.307916703786192,-0.267902295215992
0.301455233853007,0.193704403403808
0.376674610244989,0.40731030770218
0.627633630289532,0.597824766602666
0.0145253897550111,0.0298236457746877
0.555754231625835,0.550189016870538
0.11890991091314,0.000714911048170195
0.352492538975501,0.468411913165622
-0.135439755011136,-0.123928216071284
0.33788719376392,0.0933470106466449
0.3623285077951,0.156218925012261
-0.181904231625835,-0.137658572885446
0.137714922048998,0.133506835201957
-0.077854008908686,-0.083117035241989
0.250071714922049,0.206355132619724
0.702044543429844,0.673030456772461
0.28147438752784,0.344541364594374
-0.198146213808463,-0.111643172404666
0.184031291759465,0.382014901964589
0.251163474387528,0.240026836377364
0.0568902004454343,0.0800118045776917
0.520495100222717,0.241219845754305
-0.255870601336303,-0.255973858574783
0.163739532293987,0.325990173104729
-0.0628008908685969,-0.00610808593518909
-0.298210801781737,0.018630066018693
0.026315144766147,0.0212291615798974
-0.196020378619154,-0.114781646051818
0.034356013363029,0.315638212524367
-0.246931625835189,-0.0615186395363219
-0.200189309576837,0.205140392792766
0.429347438752784,0.414629293140302
-0.241980623608018,-0.140489002204871
-0.300863585746102,-0.261901486922143
-0.191,-0.162603569237974
0.386592093541203,-0.0773105668783211
-0.0487138084632517,0.037683405055778
-0.0662149220489978,0.0318565250244818
0.320113140311804,0.0595095998644242
0.443792538975501,0.130700847941137
0.561711024498886,0.176794126098141
-0.183597327394209,-0.226827432780299
-0.375815144766147,-0.352189675108603
-0.192422605790646,-0.190421188695535
0.0139291759465479,0.0591762458993397
-0.175773385300668,-0.0991257254006161
0.423389755011136,0.468868418337516
-0.124313585746102,-0.213872179404552
-0.0269687082405345,-0.0269894095444584
0.555317371937639,0.523427578166988
0.230685189309577,0.29236946284039
-0.280576503340757,-0.198239315540123
-0.0586743875278396,0.092207775923215
-0.0267879732739421,0.0867111098032883
0.604549443207127,0.64510297400625
-0.0513228285077951,-0.0545694617115864
0.253588752783964,0.235514386882349
-0.439141425389755,-0.389595510774868
0.241545322939866,-0.208595485302769
-0.276960913140312,-0.241111358557303
-0.116362494432071,-0.107216277408244
-0.286282628062361,-0.280214829685698
-0.195029287305122,-0.147909689327641
0.0165522271714922,0.00304674079997572
0.247102227171492,0.235672242814509
0.217517817371938,0.27758811182372
-0.299711469933185,0.0617884487874556
0.25704565701559,-0.155378132284031
-0.000329621380846325,0.146420446141119
0.429286191536748,0.403047710725527
0.0383497772828508,0.0996155353879845
0.63456570155902,0.62592976227826
-0.289908574610245,-0.178867365050886
0.331767483296214,0.252631966172588
0.170144665924276,0.259395466063181
-0.158999888641425,0.0215449316296379
-0.392189309576837,-0.39986842702323
0.443535300668151,0.652002029525875
0.335989086859688,0.363855809454186
0.0565457683741648,0.0846538321441799
0.240838195991091,0.126179192318895
-0.0797472160356347,-0.116940515900111
-0.22579276169265,0.0913634743108818
0.257686636971047,0.270399544292657
-0.114204788418708,0.00714553791306049
0.00195011135857461,0.0644149340007353
0.312402338530067,0.245060325762367
0.0194075723830735,0.0574617521280393
0.32610579064588,0.328211079433506
-0.363727171492205,-0.376082466792393
0.0263708240534521,-0.035240805785872
0.0390765033407572,0.238217247738801
0.359566258351893,0.18732247238378
0.031652561247216,0.174920922789881
0.347995322939866,0.383337750651672
0.281709799554566,0.102953573155843
-0.379330734966592,-0.363352430240377
0.51767728285078,-0.0706293873020665
0.560694097995546,0.506091448890969
-0.0347744988864142,-0.0223872995559257
0.58178285077951,0.506963415774521
-0.364383073496659,-0.397037113881244
-0.121266926503341,0.108565484148285
0.618785077951002,0.637438070304423
-0.0707008908685969,-0.148815542962029
0.435360467706013,0.0290480281555045
0.568894766146993,0.52283364362144
-0.259158129175947,0.124916461248274
-0.109050111358575,0.11889896189972
-0.302667594654788,-0.212518412266504
-0.361335189309577,-0.289508394409151
-0.402904231625835,-0.120481886389996
-0.304128619153675,-0.238949249326492
-0.204606904231626,-0.274865477082308
0.345654643652561,0.192872689521018
0.35634710467706,-0.326944451277773
0.300235300668151,0.316586022812975
0.0472903118040089,0.10041073482271
-0.0216860801781737,-0.0151250688301659
0.0239663697104677,0.0136595926015917
-0.0432850779510022,-0.0121543808550047
-0.392618930957684,-0.271363925761533
0.170224944320713,0.165543611065852
0.369384966592428,0.327938921669987
0.0996059020044543,0.107417911872142
0.610646993318485,0.591560154492636
-0.252672605790646,0.177142856884993
0.367240200445434,0.145884793830405
0.04068285077951,0.000149247739451418
-0.18338986636971,-0.271782469185796
-0.301265033407572,-0.294424429352932
0.0348319599109131,0.0845534818269143
-0.0207629175946548,0.209609087465816
-0.0186405345211581,0.0658620466170702
-0.155449443207127,-0.140178221817792
0.321455456570156,0.338944613045943
-0.0751512249443207,0.0802447545246045
0.022822271714922,0.0485179335066038
0.371005345211581,0.471837861045582
-0.173531737193764,-0.000339627941559482
0.182333296213808,0.26799152145471
-0.336379287305123,0.0549334827758709
0.0347723830734967,0.0776855338909009
0.405918930957684,0.374456022815746
-0.296237639198218,-0.249603756718487
-0.268470712694877,-0.146879121862132
0.453349665924276,0.0997514524365006
0.0333721603563474,0.164614423507819
0.0980083518930958,0.0624790069548428
0.561102449888641,0.49430964509404
0.272980289532294,0.272149780673721
0.04301714922049,0.00167398087784744
0.29575868596882,0.0134843730944573
-0.194336191536748,-0.0659001815341873
-0.17398864142539,-0.151670694075104
0.562574610244989,0.556734872336714
0.322656792873051,0.470813929468738
-0.255623608017817,-0.155701083015718
-0.361590311804009,-0.364048008235321
0.649753897550111,0.588383034338274
-0.413415367483296,-0.384403391435109
-0.351695991091314,-0.368364884942286
0.232960356347439,-0.00830327080609895
0.281318819599109,0.255345448389368
0.0296463251670379,0.0786486028887309
0.0930975501113586,0.103545690720399
0.11252561247216,0.119486470840606
0.237714699331849,0.189692251094452
0.0308886414253898,0.0663190922802283
0.0556801781737194,0.0820475530697043
0.186738195991091,0.157861496415276
0.215719153674833,-0.072100632768754
0.646261692650334,0.507131668254969
0.451674721603563,0.417109118205174
0.462338530066815,0.379527882402095
0.653053452115813,0.640923650919617
0.468272828507795,0.431763444174195
0.404330623608018,0.38976458790872
-0.309391870824053,-0.295040184226334
0.324290979955457,0.225097386874094
0.0317138084632517,-0.0794289625314674
-0.0628730512249443,-0.0528720915553191
-0.0810429844097996,-0.302690252954291
0.282520935412027,0.235508466143138
-0.151124721603563,-0.17162082083323
-0.115729175946548,0.0379868389072057
-0.020395991091314,0.00469336890086713
-0.181421603563474,-0.128037505994568
0.426736971046771,0.367603429521038
-0.0181532293986637,0.160567205721015
0.316960690423163,0.329599937369439
0.332134075723831,0.303414715539058
0.680066815144766,0.53714554654608
0.564392538975501,0.0123121700552345
-0.122520712694878,-0.294720394969212
-0.189738307349666,-0.139401642229469
-0.210207795100223,-0.0747958412422793
0.0952580178173719,0.0303272768537862
0.467390311804009,0.0226104689685844
-0.308124276169265,0.00295065331288251
-0.138581180400891,-0.00799454073601849
0.366171714922049,0.369356358439186
0.659785077951002,0.415666178549259
-0.136951336302895,-0.193872430241628
0.50917561247216,0.395350038001259
-0.0430473273942094,-0.0767513650673536
0.0366307349665924,0.172268480147818
-0.398688195991091,-0.381635299142563
-0.0470060022271715,0.0886628907373819
-0.162986414253898,-0.0979293569365624
-0.291281959910913,0.00684464623677821
0.492271380846325,0.557836954868836
0.278544320712695,0.216186805398299
-0.4563429844098,-0.332762864836234
0.393717731625835,0.457185358549512
0.390928396436526,0.503012956980371
-0.405748329621381,-0.376739909310306
0.695699331848552,0.669810317250641
0.321109354120267,0.480115157341622
0.0575309576837416,0.557620056504063
0.0303596881959911,0.0970383809678902
-0.364718262806236,-0.096685029257878
-0.0801213808463252,-0.0403908710535287
0.44619131403118,0.11585664933521
0.42019565701559,0.0943206812217783
0.443698218262806,0.255955391651151
0.516652561247216,0.445753125914714
-0.0849995545657016,0.128023192929732
-0.392175946547884,-0.391463172139311
-0.40780846325167,-0.281793658896976
0.367739086859688,0.327093632383614
0.0498721603563474,0.104163435717852
0.0365634743875278,0.439388496580411
-0.0762115812917595,-0.0259811997295133
0.447510022271715,0.407948778978047
-0.200692204899777,-0.0198641702769631
0.570337973273942,0.532222128905031
0.315957683741648,0.256254114322315
-0.344104677060134,-0.297977768835798
-0.161045879732739,-0.131123094343107
-0.176830289532294,-0.158452808055773
-0.0777004454342984,-0.140009924157288
-0.407953897550111,-0.396874402415143
0.244285857461024,0.247569573742564
0.139296213808463,0.249521168379023
0.140067928730512,0.142709658641782
0.0596226057906459,0.125518322419406
-0.271849554565702,-0.278655327285876
0.0910159242761693,0.0676135240207761
0.362396102449889,0.47338647592964
-0.254915033407572,-0.235882318150818
-0.197679287305122,-0.200961683408218
-0.362621380846325,-0.303055197192248
-0.375229621380846,-0.380740356141138
0.160079510022272,0.186163826791685
0.340963808463252,-0.0341666549264546
-0.154816926503341,-0.226630720923393
0.221433518930958,0.191789304778566
-0.184886414253898,-0.0635240896948682
-0.31960579064588,-0.294761043716985
-0.113432516703786,-0.108509778473567
0.446884632516704,-0.0391793926315029
-0.16614855233853,0.0899673556128285
0.188796325167038,0.139603712131482
0.0127280623608018,0.084555432697345
-0.205556681514477,-0.0456249648396143
-0.160328396436526,-0.00931551316901817
0.481018930957684,0.462742971908786
-0.241875946547884,-0.15601144761403
-0.173787305122494,0.0982512197703393
0.369416146993318,0.371298533809062
0.0462759465478842,0.0765792403426465
-0.134163585746102,-0.0745394519447228
-0.298949888641425,-0.128297633021372
-0.203681514476615,-0.199972673337755
-0.377930957683742,-0.0873787487185757
0.275095768374165,0.345614495533481
0.202480400890869,-0.0412959929492085
-0.0561641425389755,-0.00640267230929179
-0.222184855233853,-0.194777452774024
-0.280575389755011,-0.024015625579567
0.342826280623608,0.271601374155187
0.0359879732739421,-0.0299989551089521
0.481018930957684,0.447653248223982
-0.0277851893095768,0.0107275635775261
0.366248329621381,0.368609708548608
0.447035634743875,0.418136542500658
0.189068040089087,0.243287269785927
-0.311916481069042,-0.297693351900457
0.313159242761693,0.256132675068142
0.318095991091314,0.162700785381007
-0.271626614699332,-0.213857131032687
-0.0486699331848552,-0.0156589245096793
-0.182748663697105,-0.220355881356112
-0.0185706013363029,0.0487266176204119
-0.36295991091314,-0.337224853152952
0.461825167037862,0.435691194487048
0.0358886414253898,0.456403577505031
0.0583419821826281,0.0845313777792993
0.487018930957684,0.45237057997291
0.428421158129176,0.150482416970471
0.621759020044543,0.615732078039832
0.0220293986636971,0.0212028793623062
-0.266924721603563,-0.297990075387835
0.0378683741648107,0.051346710866952
0.250087639198218,0.254758855500539
0.502998440979955,0.426139755728181
-0.258273608017817,-0.141741609951629
-0.00643006681514477,0.00188012211082936
0.173911581291759,0.116214837123343
-0.0472968819599109,-0.0341919795040466
-0.376749665924276,-0.400161584052405
0.456811804008909,0.0883946392725088
-0.153821714922049,-0.16977607130721
-0.0651977728285078,-0.00548507227728047
0.435953229398664,0.406389792444873
0.281742093541203,0.000984884666173372
0.0579165924276169,0.120243109057543
0.578530066815145,0.470775030461755
0.35459710467706,0.349631982910015
-0.144504120267261,-0.127046321139246
-0.0194993318485523,0.00545087603208212
-0.36675723830735,-0.364623758794182
-0.377307349665924,-0.362967217881714
-0.245343318485523,-0.246761636314932
-0.166227839643653,0.0965160975743108
0.278197550111359,-0.00334110027625638
0.0126768374164811,0.292327398139066
0.290306570155902,0.154434386896204
0.0896689309576837,0.0359928251566532
0.362397884187082,-0.0398479083663642
-0.43962583518931,-0.0483541816698931
0.0362951002227171,-0.16055515851295
0.264628173719376,0.271091838356445
-0.00723518930957684,0.0875149861000717
0.0296446547884187,0.0119893057392811
-0.371763808463252,-0.372842285197428
0.653834075723831,0.675394734386669
0.402584187082405,0.296398446417615
-0.220405233853007,-0.278242419674168
-0.349926280623608,-0.365366088196658
0.514724498886414,0.476185025671608
0.424682628062361,0.366849161605108
0.547496213808463,0.513201109384628
-0.0542278396436526,-0.0467657320337572
0.365062026726058,0.238001160946616
-0.0456304008908686,-0.033365184331687
0.35323719376392,0.164897210076929
0.011110579064588,0.02752744606302
0.366474610244989,0.365763259065928
-0.000494097995545657,0.0470591343745522
-0.00758708240534521,0.14625092927263
0.0316447661469933,0.032258363930028
0.392790534521158,0.359611626438724
-0.278083853006682,-0.245930151458213
-0.00295367483296214,-0.0155580281669003
0.451001113585746,0.406067535971483
-0.439016703786192,-0.454139944460774
0.395677282850779,0.422894500545965
0.334946659242762,0.373315421166169
-0.0537947216035635,-0.0186161643723027
0.395602004454343,0.380812993365741
0.0472041202672606,0.408159984363545
0.0691254677060134,0.0571550067609883
0.0334086859688196,0.114065153059119
-0.180047884187082,-0.116793204864836
-0.393360579064588,-0.308656101943106
0.0426297327394209,0.366362745714355
-0.287975501113586,-0.161763075349557
0.174162472160356,0.331235014537767
-0.375714031180401,-0.377711303502449
0.0712885300668151,0.332951883091625
0.148140423162584,0.118133926977301
-0.138500668151448,-0.157112532758124
0.650570489977728,0.351428542939508
-0.369972605790646,-0.254272182489945
-0.249772494432071,-0.147774784014699
0.444223942093541,0.384184078238268
-0.0576172605790646,-0.0617805480008028
-0.379587082405345,-0.408925797342147
0.320820824053452,-0.0835371231485682
-0.359185968819599,-0.379043374001228
0.301253006681515,0.288141542690837
-0.389614699331849,-0.399137838801441
0.322860356347439,-0.0215902122452817
-0.282670378619154,-0.211102281746532
-0.393180400890869,-0.134005655115386
-0.322507795100223,-0.324086528997703
0.43875723830735,0.349833026092759
0.327589977728285,0.168027265996411
0.357690757238307,-0.0337666139757905
0.0498531180400891,0.15871002286289
0.333579621380846,0.425978955042461
0.0405378619153675,0.0722816838353628
0.0910746102449889,0.401319948412946
0.282569821826281,0.34468617968664
0.0790723608017817,0.0587467442431925
0.146702227171492,0.14977393688362
0.129690534521158,0.0438451643119614
-0.466126948775056,-0.429754587346352
-0.108484409799555,0.03651416733047
-0.336590534521158,0.0253499203186741
-0.370929844097996,-0.366783438338336
-0.386849665924276,-0.356776069590933
0.570016481069042,0.586245339996605
-0.28742995545657,-0.13217205004364
-0.193118040089087,-0.137312449934199
-0.147461469933185,-0.149038304529669
-0.0797247216035635,0.177530907178918
0.360963585746102,0.137863686958948
0.326975278396437,0.336298849665751
0.143369821826281,0.133527722726878
0.391949220489978,0.370574709984132
-0.364493095768374,-0.363495038217558
0.0249510022271715,0.0306436224213831
0.622564587973274,0.575961683060083
0.392770824053452,0.23999211700688
0.465646659242762,-0.0158032240979096
0.0493582405345212,0.0884369561066309
-0.16039710467706,-0.103666879109415
0.702951002227171,0.293752577842888
0.68802561247216,0.517196471095301
0.0366034521158129,0.0285905715627027
-0.23159153674833,-0.283609639890574
0.551683741648107,0.534535364113536
-0.392616926503341,-0.271357059343084
0.334765812917595,-0.149070575470772
0.560008129175947,0.583905295557115
-0.348903897550111,-0.291719793630194
0.0983758351893096,0.211181568398631
-0.115533407572383,-0.229021046792505
0.21888285077951,0.336172125597337
0.195760690423163,0.220892803501309
0.0779132516703786,-0.0295229280848415
0.673692650334076,0.394596408845777
0.088938864142539,0.0717956707710649
0.363436636971047,0.347545590365639
0.329604454342984,0.169123454544065
0.058706570155902,0.0439912338531345
-0.295620489977728,-0.0735496101310228
0.00710423162583519,0.0329535275884967
-0.196443207126949,-0.0135129276926784
0.431517817371938,0.245627155190987
-0.225877394209354,0.0840387417484217
0.647028953229399,0.164827462025812
-0.353894320712695,-0.183184165497048
-0.366386191536748,-0.357054481070834
-0.170286525612472,-0.111571707986462
-0.116157683741648,-0.16994425299167
-0.25510991091314,0.219969681571846
0.692402004454343,0.532770794092614
-0.035643429844098,-0.0337200659808682
-0.0231835189309577,-0.0254759247527474
0.00805924276169265,0.284019221372562
-0.222951002227171,-0.203785371131568
0.362157572383074,-0.159506307343432
-0.0122886414253898,0.121349746959937
0.0756815144766147,0.0410336925964761
-0.211654788418708,-0.201024989462511
0.052293986636971,0.11106028463612
-0.260183630289532,-0.27943148824458
-0.284177839643653,-0.27912933020371
0.310526503340757,0.343500705672183
-0.152569042316258,-0.100502696921108
-0.143104120267261,-0.119591295951407
0.0861393095768374,0.0829869574939031
0.0257182628062361,0.0269604911437404
0.44156570155902,0.469474316325138
0.0466418708240535,0.0676227701293017
-0.0419363028953229,-0.0673667463017693
-0.0677839643652561,-0.00441116219018932
0.0539142538975501,0.16024690332587
-0.317614699331849,-0.275489905051368
-0.0726258351893096,-0.121977810136208
0.0220293986636971,0.040451991319006
0.456327394209354,0.442437699255295
-0.181834755011136,-0.069416571976765
0.460896436525612,0.457948320845953
-0.28684276169265,-0.207316846388831
-0.00592250556792873,0.148077929898195
0.69493429844098,0.544093874102415
-0.159728953229399,-0.231491818554747
-0.227399665924276,0.037274988653166
0.401283964365256,0.403794743270399
0.0349710467706013,0.0930629330928214
0.669775055679287,0.427079325677996
0.142137082405345,0.147886554434523
0.642452783964365,0.554553572146761
0.264792093541203,0.218990255327087
0.207534844097996,0.2670052782508
0.0402628062360802,0.291380610179918
0.356846213808463,0.369935922984688
-0.139711135857461,0.0856960374168461
0.0435144766146993,0.0814057007831275
0.334206013363029,0.352690733378669
0.369467371937639,0.390503710526243
0.0829180400890868,0.0913251897248739
0.119535634743875,0.131601909136823
-0.0512729844097996,-0.0079571627905001
0.433752783964365,0.305018800910414
0.0718224944320713,0.0231366829180085
-0.292847884187082,-0.160511153978232
0.036678285077951,0.0494050437072746
0.41130289532294,0.352062425807464
0.41778285077951,0.34389937478903
-0.0726265033407572,-0.0378315774149479
0.430552783964365,0.103814614997732
0.341579064587973,0.275729138193077
0.324062138084632,0.2106752592224
0.427662583518931,0.421959693765903
0.242106570155902,0.275329762165079
-0.42606570155902,-0.402380678454909
0.341933184855234,0.26066150957393
0.0892079064587973,0.189585819909902
-0.0494555679287305,0.0477976562676625
-0.385911804008909,-0.0292474658869439
-0.169831514476615,-0.103342050138576
0.615067928730512,0.612960888315852
0.183730846325167,0.129556210519327
0.196037973273942,0.0974808023707931
-0.206625723830735,0.0374663583872015
0.56132438752784,0.558818261892743
0.307833964365256,0.0123272445945257
0.478967371937639,-0.225411411933042
0.476736080178174,0.445191882182205
0.28022583518931,0.276315409697965
0.0483405345211581,0.139870780209165
0.366099331848552,0.20458058244873
0.338694432071269,0.340180014300991
0.303291425389755,0.220080595414455
-0.204583518930958,0.221731360204034
0.670210467706013,0.368760824830089
-0.350305902004454,-0.208175379971982
0.172650222717149,0.0110684774898982
0.443246102449889,0.436644119758166
0.265927394209354,0.0943129776193099
0.342488418708241,0.145506502597207
-0.241891982182628,-0.269043316863937
0.0773632516703786,0.0647538347451562
0.182879844097996,0.405258078303828
0.0215445434298441,-0.000483742866883115
0.0919219376391982,0.090486353023611
-0.379466592427617,-0.3692089748259
-0.198934187082405,0.17782318614554
0.420687082405345,0.325253285459184
0.327623942093541,0.272506567502297
-0.00605167037861915,0.0342329566840854
-0.0856810690423163,-0.188295784344168
-0.256002449888641,0.00901307011627146
0.285028986636971,-0.0607964795162553
-0.358626948775056,-0.145625544825397
0.0870951002227171,0.0775453947732972
-0.121374832962138,-0.297006990025413
0.573839086859688,0.514521171839485
-0.332877394209354,-0.324845224600734
0.434652561247216,0.459848219758394
0.0229982182628062,0.0174319971763205
-0.0670988864142539,-0.0793274326599216
0.267768151447661,0.0823596932827086
0.481018930957684,0.454640831491382
0.150393095768374,0.155225534658375
0.448438418708241,0.436010845962729
-0.375205679287305,-0.107365433917418
0.341186414253898,0.362749785471829
-0.380567928730512,-0.249485204091486
0.470413140311804,0.314432940132598
0.18462438752784,-0.198313778828336
-0.226544432071269,-0.205459412310657
0.629047884187082,0.527777540439617
0.244202338530067,0.248531319949749
0.094450556792873,0.00118891982627884
0.38540868596882,0.429084166633124
-0.0147665924276169,-0.2728390062878
-0.052950556792873,-0.00370732605754451
-0.0778641425389755,0.228904090782617
0.0644836302895323,0.109378929515241
-0.182086080178174,-0.0823933840984302
-0.115292427616926,-0.258077343498687
0.0553821826280624,0.128868311771295
-0.276125389755011,-0.266128037923722
0.379941759465479,0.388131713682103
0.560346881959911,0.100847173430979
0.339438307349666,0.129161469051904
0.41808574610245,0.416275277607649
-0.287064142538975,-0.258836738137188
-0.3391714922049,-0.0648982065928987
0.548972160356347,0.461189700927819
0.561272828507795,0.517863180803755
0.373102227171492,0.367000589455397
0.30515144766147,0.397862217838916
0.431194877505568,0.416941764108395
0.664250556792873,0.559897300135016
-0.0255326391982183,0.101299827744273
0.0883363028953229,0.118797444528547
-0.152487305122494,-0.386991324046825
0.342559688195991,0.367479785168134
0.425036748329621,0.0984480672857645
-0.302337527839644,-0.288677075953156
0.0218485523385301,0.0218057545894806
0.388141425389755,0.179385546249463
0.126835968819599,0.0810003249865622
-0.155842427616926,-0.196384359575151
0.440354120267261,0.435064095887927
-0.042252561247216,-0.0370140293510135
0.234030957683742,0.186652056212304
